X,Y,fid,CLAVE,ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,POBTOT,Clasifica,POBFEM,POBMAS,POB0_14,POB15_64,POB65_MAS,VIVTOT,CVEGEO_L,Pob_001,FID_1,Shape__,CLAVE_1,ENTIDAD_1,NOM_ENT_1,MUN_1,NOM_MUN_1,LOC_1,NOM_LOC_1,POBTOT_1,Clasific_1,POBFEM_1,POBMAS_1,POB0_14_15,POB15_6_65,POB65_MA_1,VIVTOT_1,CVEGEO_L_1,Pob_0012,Tipo_A,REGION,Sistema_C,UGA,LATITUD,LONGITUD,icon_url
-111.322237499861,25.0921469448256,"81",30010398,3,Baja California Sur,"001",Comondú,"0398",Tepentú,"26","4","12","14","3","17","6","23","30010398","26",80,Point ZM,30010398,3,Baja California Sur,1,Comondú,398,Tepentú,26,4,12,14,3,17,6,23,30010398,26,Comunidad,7,,15,25.0921469448,-111.3222375,./1.png
-111.20401888926,24.9392591671769,"82",30010399,3,Baja California Sur,"001",Comondú,"0399",Los Achemes,"2","5",*,*,*,*,*,"1","30010399","2",81,Point ZM,30010399,3,Baja California Sur,1,Comondú,399,Los Achemes,2,5,0,0,0,0,0,1,30010399,2,Rancho,7,,15,24.9392591672,-111.204018889,./0.png
-110.991927221464,25.0642430555726,"83",30010401,3,Baja California Sur,"001",Comondú,"0401",El Aguajito,"3","5",*,*,*,*,*,"1","30010401","3",82,Point ZM,30010401,3,Baja California Sur,1,Comondú,401,El Aguajito,3,5,0,0,0,0,0,1,30010401,3,Rancho,7,,15,25.0642430556,-110.991927221,./0.png
-110.985418056198,25.071503889493,"84",30010411,3,Baja California Sur,"001",Comondú,"0411",La Pila,"7","5",*,*,*,*,*,"2","30010411","7",83,Point ZM,30010411,3,Baja California Sur,1,Comondú,411,La Pila,7,5,0,0,0,0,0,2,30010411,7,Rancho,7,,15,25.0715038895,-110.985418056,./0.png
-111.420292222008,24.9897688884234,"85",30010427,3,Baja California Sur,"001",Comondú,"0427",El Batequi,"4","5",*,*,*,*,*,"1","30010427","4",84,Point ZM,30010427,3,Baja California Sur,1,Comondú,427,El Batequi,4,5,0,0,0,0,0,1,30010427,4,Rancho,5,,15,24.9897688884,-111.420292222,./0.png
-111.173922777514,24.9478052779912,"86",30010428,3,Baja California Sur,"001",Comondú,"0428",Las Bebelamas,"2","5",*,*,*,*,*,"1","30010428","2",85,Point ZM,30010428,3,Baja California Sur,1,Comondú,428,Las Bebelamas,2,5,0,0,0,0,0,1,30010428,2,Rancho,7,,15,24.947805278,-111.173922778,./0.png
-111.746500832847,24.5484038891282,"87",30010450,3,Baja California Sur,"001",Comondú,"0450",Puerto Cancún,"19","4","5","14","0","15","4","15","30010450","19",86,Point ZM,30010450,3,Baja California Sur,1,Comondú,450,Puerto Cancún,19,4,5,14,0,15,4,15,30010450,19,Comunidad,1,,17,24.5484038891,-111.746500833,./1.png
-111.728911389549,25.7525894439477,"88",30010461,3,Baja California Sur,"001",Comondú,"0461",La Casita,"1","5",*,*,*,*,*,"1","30010461","1",87,Point ZM,30010461,3,Baja California Sur,1,Comondú,461,La Casita,1,5,0,0,0,0,0,1,30010461,1,Rancho,7,,7,25.7525894439,-111.72891139,./0.png
-111.4149394437,25.1901533338094,"89",30010464,3,Baja California Sur,"001",Comondú,"0464",Los Cerritos,"4","5",*,*,*,*,*,"2","30010464","4",88,Point ZM,30010464,3,Baja California Sur,1,Comondú,464,Los Cerritos,4,5,0,0,0,0,0,2,30010464,4,Rancho,7,,15,25.1901533338,-111.414939444,./0.png
-111.893543888639,25.5076463889697,"90",30010469,3,Baja California Sur,"001",Comondú,"0469",El Chamizal Lote 14,"1","5",*,*,*,*,*,"1","30010469","1",89,Point ZM,30010469,3,Baja California Sur,1,Comondú,469,El Chamizal Lote 14,1,5,0,0,0,0,0,1,30010469,1,Rancho,5,,13,25.507646389,-111.893543889,./0.png
-111.413314722197,25.4656380552521,"91",30010471,3,Baja California Sur,"001",Comondú,"0471",El Chicural,"8","5","4","4","1","7","0","4","30010471","8",90,Point ZM,30010471,3,Baja California Sur,1,Comondú,471,El Chicural,8,5,4,4,1,7,0,4,30010471,8,Rancho,7,,13,25.4656380553,-111.413314722,./0.png
-111.2542511103,24.9882786110692,"92",30010476,3,Baja California Sur,"001",Comondú,"0476",El Codey,"2","5",*,*,*,*,*,"1","30010476","2",91,Point ZM,30010476,3,Baja California Sur,1,Comondú,476,El Codey,2,5,0,0,0,0,0,1,30010476,2,Rancho,7,,15,24.9882786111,-111.25425111,./0.png
-111.971617499648,25.280366388598,"93",30010479,3,Baja California Sur,"001",Comondú,"0479",El Conejo,"1","5",*,*,*,*,*,"1","30010479","1",92,Point ZM,30010479,3,Baja California Sur,1,Comondú,479,El Conejo,1,5,0,0,0,0,0,1,30010479,1,Rancho,5,,13,25.2803663886,-111.9716175,./0.png
-111.390405278181,25.3332836111498,"94",30010482,3,Baja California Sur,"001",Comondú,"0482",El Corralito,"1","5",*,*,*,*,*,"2","30010482","1",93,Point ZM,30010482,3,Baja California Sur,1,Comondú,482,El Corralito,1,5,0,0,0,0,0,2,30010482,1,Rancho,7,,13,25.3332836111,-111.390405278,./0.png
-111.578880832684,24.8259722228398,"95",30010483,3,Baja California Sur,"001",Comondú,"0483",El Coyote,"1","5",*,*,*,*,*,"1","30010483","1",94,Point ZM,30010483,3,Baja California Sur,1,Comondú,483,El Coyote,1,5,0,0,0,0,0,1,30010483,1,Rancho,5,,18,24.8259722228,-111.578880833,./0.png
-111.776486667026,26.332901666179,"96",30010484,3,Baja California Sur,"001",Comondú,"0484",El Crucerito,"2","5",*,*,*,*,*,"1","30010484","2",95,Point ZM,30010484,3,Baja California Sur,1,Comondú,484,El Crucerito,2,5,0,0,0,0,0,1,30010484,2,Rancho,10,,7,26.3329016662,-111.776486667,./0.png
-111.271716944481,25.3682616665426,"97",30010486,3,Baja California Sur,"001",Comondú,"0486",La Cruz,"5","5","1","4","1","2","2","3","30010486","5",96,Point ZM,30010486,3,Baja California Sur,1,Comondú,486,La Cruz,5,5,1,4,1,2,2,3,30010486,5,Rancho,7,,15,25.3682616665,-111.271716944,./0.png
-111.249791943343,24.9011866669312,"98",30010488,3,Baja California Sur,"001",Comondú,"0488",Cuedas,"6","5","2","4","0","4","2","4","30010488","6",97,Point ZM,30010488,3,Baja California Sur,1,Comondú,488,Cuedas,6,5,2,4,0,4,2,4,30010488,6,Rancho,7,,15,24.9011866669,-111.249791943,./0.png
-111.113461388732,25.0506711104834,"99",30010514,3,Baja California Sur,"001",Comondú,"0514",El Gramal,"3","5",*,*,*,*,*,"2","30010514","3",98,Point ZM,30010514,3,Baja California Sur,1,Comondú,514,El Gramal,3,5,0,0,0,0,0,2,30010514,3,Rancho,7,,15,25.0506711105,-111.113461389,./0.png
-111.397731111502,24.9813541667614,"100",30010522,3,Baja California Sur,"001",Comondú,"0522",El Higuajil,"2","5",*,*,*,*,*,"1","30010522","2",99,Point ZM,30010522,3,Baja California Sur,1,Comondú,522,El Higuajil,2,5,0,0,0,0,0,1,30010522,2,Rancho,5,,15,24.9813541668,-111.397731112,./0.png
-111.061864167697,25.0320463883302,"101",30010523,3,Baja California Sur,"001",Comondú,"0523",La Huerta,"8","5",*,*,*,*,*,"1","30010523","8",100,Point ZM,30010523,3,Baja California Sur,1,Comondú,523,La Huerta,8,5,0,0,0,0,0,1,30010523,8,Rancho,7,,15,25.0320463883,-111.061864168,./0.png
-112.152866389073,26.0825144446859,"102",30010533,3,Baja California Sur,"001",Comondú,"0533",Las Jarillas,"2","5",*,*,*,*,*,"1","30010533","2",101,Point ZM,30010533,3,Baja California Sur,1,Comondú,533,Las Jarillas,2,5,0,0,0,0,0,1,30010533,2,Rancho,10,,7,26.0825144447,-112.152866389,./0.png
-112.135520000148,26.4805708335771,"103",30010534,3,Baja California Sur,"001",Comondú,"0534",Buenos Aires,"4","5",*,*,*,*,*,"1","30010534","4",102,Point ZM,30010534,3,Baja California Sur,1,Comondú,534,Buenos Aires,4,5,0,0,0,0,0,1,30010534,4,Rancho,10,,6,26.4805708336,-112.13552,./0.png
-111.202357499699,25.3909433329685,"104",30010542,3,Baja California Sur,"001",Comondú,"0542",Laredo,"4","5",*,*,*,*,*,"1","30010542","4",103,Point ZM,30010542,3,Baja California Sur,1,Comondú,542,Laredo,4,5,0,0,0,0,0,1,30010542,4,Rancho,7,,15,25.390943333,-111.2023575,./0.png
-111.14194416709,25.3898241662523,"105",30010573,3,Baja California Sur,"001",Comondú,"0573",Las Norias,"5","5",*,*,*,*,*,"2","30010573","5",104,Point ZM,30010573,3,Baja California Sur,1,Comondú,573,Las Norias,5,5,0,0,0,0,0,2,30010573,5,Rancho,7,,15,25.3898241663,-111.141944167,./0.png
-111.232254443987,24.8913383332975,"106",30010577,3,Baja California Sur,"001",Comondú,"0577",San Juan de la Cruz,"15","5","6","9","5","8","2","4","30010577","15",105,Point ZM,30010577,3,Baja California Sur,1,Comondú,577,San Juan de la Cruz,15,5,6,9,5,8,2,4,30010577,15,Rancho,7,,15,24.8913383333,-111.232254444,./0.png
-111.885101667508,26.1017055562664,"107",30010578,3,Baja California Sur,"001",Comondú,"0578",El Pabellón,"2","5",*,*,*,*,*,"1","30010578","2",106,Point ZM,30010578,3,Baja California Sur,1,Comondú,578,El Pabellón,2,5,0,0,0,0,0,1,30010578,2,Rancho,10,,9,26.1017055563,-111.885101668,./0.png
-111.455118332445,25.0121122218017,"108",30010590,3,Baja California Sur,"001",Comondú,"0590",Los Palos Verdes,"1","5",*,*,*,*,*,"1","30010590","1",107,Point ZM,30010590,3,Baja California Sur,1,Comondú,590,Los Palos Verdes,1,5,0,0,0,0,0,1,30010590,1,Rancho,5,,15,25.0121122218,-111.455118332,./0.png
-111.196481666696,25.3233075000411,"109",30010601,3,Baja California Sur,"001",Comondú,"0601",El Pato,"2","5",*,*,*,*,*,"1","30010601","2",108,Point ZM,30010601,3,Baja California Sur,1,Comondú,601,El Pato,2,5,0,0,0,0,0,1,30010601,2,Rancho,7,,15,25.3233075,-111.196481667,./0.png
-111.424673056217,25.0757597224333,"110",30010609,3,Baja California Sur,"001",Comondú,"0609",Las Pimientillas,"1","5",*,*,*,*,*,"1","30010609","1",109,Point ZM,30010609,3,Baja California Sur,1,Comondú,609,Las Pimientillas,1,5,0,0,0,0,0,1,30010609,1,Rancho,7,,15,25.0757597224,-111.424673056,./0.png
-111.165476111034,25.3777863881314,"111",30010611,3,Baja California Sur,"001",Comondú,"0611",La Pocita,"5","5",*,*,*,*,*,"1","30010611","5",110,Point ZM,30010611,3,Baja California Sur,1,Comondú,611,La Pocita,5,5,0,0,0,0,0,1,30010611,5,Rancho,7,,15,25.3777863881,-111.165476111,./0.png
-111.084309443726,25.0433486109497,"112",30010612,3,Baja California Sur,"001",Comondú,"0612",El Portezuelo,"4","5",*,*,*,*,*,"1","30010612","4",111,Point ZM,30010612,3,Baja California Sur,1,Comondú,612,El Portezuelo,4,5,0,0,0,0,0,1,30010612,4,Rancho,7,,15,25.0433486109,-111.084309444,./0.png
-111.173392778254,25.362984999658,"113",30010616,3,Baja California Sur,"001",Comondú,"0616",La Poza del León,"4","5",*,*,*,*,*,"1","30010616","4",112,Point ZM,30010616,3,Baja California Sur,1,Comondú,616,La Poza del León,4,5,0,0,0,0,0,1,30010616,4,Rancho,7,,15,25.3629849997,-111.173392778,./0.png
-111.309350000002,25.3279227776141,"114",30010622,3,Baja California Sur,"001",Comondú,"0622",La Poza Muerta,"7","5",*,*,*,*,*,"1","30010622","7",113,Point ZM,30010622,3,Baja California Sur,1,Comondú,622,La Poza Muerta,7,5,0,0,0,0,0,1,30010622,7,Rancho,7,,15,25.3279227776,-111.30935,./0.png
-111.073321110581,25.1040000003998,"115",30010630,3,Baja California Sur,"001",Comondú,"0630",La Ramadita,"10","5",*,*,*,*,*,"3","30010630","10",114,Point ZM,30010630,3,Baja California Sur,1,Comondú,630,La Ramadita,10,5,0,0,0,0,0,3,30010630,10,Rancho,7,,15,25.1040000004,-111.073321111,./0.png
-111.029123056284,25.0544841667109,"116",30010650,3,Baja California Sur,"001",Comondú,"0650",El Saltito,"4","5",*,*,*,*,*,"2","30010650","4",115,Point ZM,30010650,3,Baja California Sur,1,Comondú,650,El Saltito,4,5,0,0,0,0,0,2,30010650,4,Rancho,7,,15,25.0544841667,-111.029123056,./0.png
-111.112663056055,25.3608413891188,"117",30010656,3,Baja California Sur,"001",Comondú,"0656",San Antonio,"4","5",*,*,*,*,*,"1","30010656","4",116,Point ZM,30010656,3,Baja California Sur,1,Comondú,656,San Antonio,4,5,0,0,0,0,0,1,30010656,4,Rancho,7,,15,25.3608413891,-111.112663056,./0.png
-112.052155277344,24.7842905561643,"118",30010662,3,Baja California Sur,"001",Comondú,"0662",San Buto [Campo Pesquero],"55","4","20","35","15","37","3","46","30010662","55",117,Point ZM,30010662,3,Baja California Sur,1,Comondú,662,San Buto [Campo Pesquero],55,4,20,35,15,37,3,46,30010662,55,Comunidad,1,,17,24.7842905562,-112.052155277,./1.png
-111.380793611036,25.3530466672699,"119",30010665,3,Baja California Sur,"001",Comondú,"0665",San Cipriano,"4","5",*,*,*,*,*,"1","30010665","4",118,Point ZM,30010665,3,Baja California Sur,1,Comondú,665,San Cipriano,4,5,0,0,0,0,0,1,30010665,4,Rancho,7,,13,25.3530466673,-111.380793611,./0.png
-111.165486667276,25.348208610539,"120",30010674,3,Baja California Sur,"001",Comondú,"0674",San Ignacio,"5","5",*,*,*,*,*,"1","30010674","5",119,Point ZM,30010674,3,Baja California Sur,1,Comondú,674,San Ignacio,5,5,0,0,0,0,0,1,30010674,5,Rancho,7,,15,25.3482086105,-111.165486667,./0.png
-111.888206389813,25.8522244449023,"121",30010689,3,Baja California Sur,"001",Comondú,"0689",San Venancio,"3","5",*,*,*,*,*,"1","30010689","3",120,Point ZM,30010689,3,Baja California Sur,1,Comondú,689,San Venancio,3,5,0,0,0,0,0,1,30010689,3,Rancho,10,,7,25.8522244449,-111.88820639,./0.png
-111.903696111286,24.9475772225108,"122",30010693,3,Baja California Sur,"001",Comondú,"0693",Santa Adelaida,"11","5",*,*,*,*,*,"2","30010693","11",121,Point ZM,30010693,3,Baja California Sur,1,Comondú,693,Santa Adelaida,11,5,0,0,0,0,0,2,30010693,11,Rancho,5,,17,24.9475772225,-111.903696111,./0.png
-111.564969443885,25.1395777776924,"123",30010700,3,Baja California Sur,"001",Comondú,"0700",Santa Teresa,"8","5",*,*,*,*,*,"2","30010700","8",122,Point ZM,30010700,3,Baja California Sur,1,Comondú,700,Santa Teresa,8,5,0,0,0,0,0,2,30010700,8,Rancho,5,,15,25.1395777777,-111.564969444,./0.png
-112.210718332885,26.0997725004005,"124",30010706,3,Baja California Sur,"001",Comondú,"0706",El Saucito,"1","5",*,*,*,*,*,"1","30010706","1",123,Point ZM,30010706,3,Baja California Sur,1,Comondú,706,El Saucito,1,5,0,0,0,0,0,1,30010706,1,Rancho,10,,7,26.0997725004,-112.210718333,./0.png
-111.307465833082,25.210184166666,"125",30010707,3,Baja California Sur,"001",Comondú,"0707",El Saucito,"11","5","7","4","3","6","2","3","30010707","11",124,Point ZM,30010707,3,Baja California Sur,1,Comondú,707,El Saucito,11,5,7,4,3,6,2,3,30010707,11,Rancho,7,,15,25.2101841667,-111.307465833,./0.png
-111.279002777756,25.3493688888632,"126",30010710,3,Baja California Sur,"001",Comondú,"0710",El Sauzal,"5","5",*,*,*,*,*,"1","30010710","5",125,Point ZM,30010710,3,Baja California Sur,1,Comondú,710,El Sauzal,5,5,0,0,0,0,0,1,30010710,5,Rancho,7,,15,25.3493688889,-111.279002778,./0.png
-111.237533333097,25.2982172225468,"127",30010713,3,Baja California Sur,"001",Comondú,"0713",El Sauzalito,"3","5",*,*,*,*,*,"2","30010713","3",126,Point ZM,30010713,3,Baja California Sur,1,Comondú,713,El Sauzalito,3,5,0,0,0,0,0,2,30010713,3,Rancho,7,,15,25.2982172225,-111.237533333,./0.png
-111.631430556275,24.7232163891252,"128",30010714,3,Baja California Sur,"001",Comondú,"0714",La Selva,"3","5",*,*,*,*,*,"1","30010714","3",127,Point ZM,30010714,3,Baja California Sur,1,Comondú,714,La Selva,3,5,0,0,0,0,0,1,30010714,3,Rancho,5,,18,24.7232163891,-111.631430556,./0.png
-111.133278611019,25.0848202778336,"129",30010717,3,Baja California Sur,"001",Comondú,"0717",El Tajo,"6","5",*,*,*,*,*,"2","30010717","6",128,Point ZM,30010717,3,Baja California Sur,1,Comondú,717,El Tajo,6,5,0,0,0,0,0,2,30010717,6,Rancho,7,,15,25.0848202778,-111.133278611,./0.png
-111.360825000473,25.2090694443994,"130",30010722,3,Baja California Sur,"001",Comondú,"0722",El Tequesquite,"6","5",*,*,*,*,*,"5","30010722","6",129,Point ZM,30010722,3,Baja California Sur,1,Comondú,722,El Tequesquite,6,5,0,0,0,0,0,5,30010722,6,Rancho,7,,15,25.2090694444,-111.360825,./0.png
-111.298355832955,25.3357652777454,"131",30010734,3,Baja California Sur,"001",Comondú,"0734",La Tórtola,"3","5",*,*,*,*,*,"1","30010734","3",130,Point ZM,30010734,3,Baja California Sur,1,Comondú,734,La Tórtola,3,5,0,0,0,0,0,1,30010734,3,Rancho,7,,15,25.3357652777,-111.298355833,./0.png
-111.889527222303,25.8042547229772,"132",30010742,3,Baja California Sur,"001",Comondú,"0742",El Veladero,"4","5",*,*,*,*,*,"1","30010742","4",131,Point ZM,30010742,3,Baja California Sur,1,Comondú,742,El Veladero,4,5,0,0,0,0,0,1,30010742,4,Rancho,10,,7,25.804254723,-111.889527222,./0.png
-111.290585278588,24.9072638887175,"133",30010751,3,Baja California Sur,"001",Comondú,"0751",San Luis Gonzaga,"53","3","22","31","24","22","7","18","30010751","53",132,Point ZM,30010751,3,Baja California Sur,1,Comondú,751,San Luis Gonzaga,53,3,22,31,24,22,7,18,30010751,53,Pueblo,7,,15,24.9072638887,-111.290585279,./2.png
-111.979765000354,25.0334563886015,"134",30010754,3,Baja California Sur,"001",Comondú,"0754",San Vicente,"2","5",*,*,*,*,*,"1","30010754","2",133,Point ZM,30010754,3,Baja California Sur,1,Comondú,754,San Vicente,2,5,0,0,0,0,0,1,30010754,2,Rancho,5,,17,25.0334563886,-111.979765,./0.png
-111.804733610767,26.0600763884146,"135",30010755,3,Baja California Sur,"001",Comondú,"0755",El Aviadero,"4","5",*,*,*,*,*,"1","30010755","4",134,Point ZM,30010755,3,Baja California Sur,1,Comondú,755,El Aviadero,4,5,0,0,0,0,0,1,30010755,4,Rancho,10,,7,26.0600763884,-111.804733611,./0.png
-111.60335361138,25.5115913892313,"136",30010761,3,Baja California Sur,"001",Comondú,"0761",Las Higueritas,"4","5",*,*,*,*,*,"1","30010761","4",135,Point ZM,30010761,3,Baja California Sur,1,Comondú,761,Las Higueritas,4,5,0,0,0,0,0,1,30010761,4,Rancho,7,,13,25.5115913892,-111.603353611,./0.png
-111.152941389134,25.3831494447911,"137",30010762,3,Baja California Sur,"001",Comondú,"0762",Valenzuela,"1","5",*,*,*,*,*,"1","30010762","1",136,Point ZM,30010762,3,Baja California Sur,1,Comondú,762,Valenzuela,1,5,0,0,0,0,0,1,30010762,1,Rancho,7,,15,25.3831494448,-111.152941389,./0.png
-111.820255277959,25.0839933332258,"138",30010783,3,Baja California Sur,"001",Comondú,"0783",El Agua Libre,"6","5",*,*,*,*,*,"1","30010783","6",137,Point ZM,30010783,3,Baja California Sur,1,Comondú,783,El Agua Libre,6,5,0,0,0,0,0,1,30010783,6,Rancho,5,,15,25.0839933332,-111.820255278,./0.png
-112.153452778523,26.3091063890486,"139",30010784,3,Baja California Sur,"001",Comondú,"0784",El Aguajito,"1","5",*,*,*,*,*,"1","30010784","1",138,Point ZM,30010784,3,Baja California Sur,1,Comondú,784,El Aguajito,1,5,0,0,0,0,0,1,30010784,1,Rancho,10,,6,26.309106389,-112.153452779,./0.png
-111.731709443936,25.1983077781814,"140",30010785,3,Baja California Sur,"001",Comondú,"0785",Fernando de la Toba (Los Algarrobos),"3","5",*,*,*,*,*,"9","30010785","3",139,Point ZM,30010785,3,Baja California Sur,1,Comondú,785,Fernando de la Toba (Los Algarrobos),3,5,0,0,0,0,0,9,30010785,3,Rancho,5,,50,25.1983077782,-111.731709444,./0.png
-111.192379722146,24.9415141668453,"141",30010790,3,Baja California Sur,"001",Comondú,"0790",El Carricito,"11","5","5","6","4","5","2","4","30010790","11",140,Point ZM,30010790,3,Baja California Sur,1,Comondú,790,El Carricito,11,5,5,6,4,5,2,4,30010790,11,Rancho,7,,15,24.9415141668,-111.192379722,./0.png
-111.802543333508,25.0635713888086,"142",30010794,3,Baja California Sur,"001",Comondú,"0794",Rancho Covarrubias,"6","5",*,*,*,*,*,"1","30010794","6",141,Point ZM,30010794,3,Baja California Sur,1,Comondú,794,Rancho Covarrubias,6,5,0,0,0,0,0,1,30010794,6,Rancho,5,,15,25.0635713888,-111.802543334,./0.png
-112.085461667522,24.849166944399,"143",30010796,3,Baja California Sur,"001",Comondú,"0796",El 49,"4","5",*,*,*,*,*,"1","30010796","4",142,Point ZM,30010796,3,Baja California Sur,1,Comondú,796,El 49,4,5,0,0,0,0,0,1,30010796,4,Rancho,1,,17,24.8491669444,-112.085461668,./0.png
-111.014725832131,25.0265780552331,"144",30010802,3,Baja California Sur,"001",Comondú,"0802",El Junco,"5","5",*,*,*,*,*,"2","30010802","5",143,Point ZM,30010802,3,Baja California Sur,1,Comondú,802,El Junco,5,5,0,0,0,0,0,2,30010802,5,Rancho,7,,15,25.0265780552,-111.014725832,./0.png
-111.741936944334,25.1803125005215,"145",30010803,3,Baja California Sur,"001",Comondú,"0803",Kilómetro 228,"2","5",*,*,*,*,*,"1","30010803","2",144,Point ZM,30010803,3,Baja California Sur,1,Comondú,803,Kilómetro 228,2,5,0,0,0,0,0,1,30010803,2,Rancho,5,,51,25.1803125005,-111.741936944,./0.png
-111.831424721973,25.0822294443334,"146",30010811,3,Baja California Sur,"001",Comondú,"0811",Los Médanos,"5","5",*,*,*,*,*,"3","30010811","5",145,Point ZM,30010811,3,Baja California Sur,1,Comondú,811,Los Médanos,5,5,0,0,0,0,0,3,30010811,5,Rancho,5,,15,25.0822294443,-111.831424722,./0.png
-111.67390194372,24.9458227773993,"147",30010812,3,Baja California Sur,"001",Comondú,"0812",Las Delicias Lote 33,"5","5",*,*,*,*,*,"1","30010812","5",146,Point ZM,30010812,3,Baja California Sur,1,Comondú,812,Las Delicias Lote 33,5,5,0,0,0,0,0,1,30010812,5,Rancho,5,,18,24.9458227774,-111.673901944,./0.png
